"rgn_id","avg3yr_2007","avg3yr_2008","avg3yr_2009","avg3yr_2010","avg3yr_2011","avg3yr_2012","avg3yr_2013","avg3yr_2014","avg3yr_2015","avg3yr_2016","avg3yr_2017","Reference_avg1979to2000monthlypixels","pctdevR_2007","pctdevR_2008","pctdevR_2009","pctdevR_2010","pctdevR_2011","pctdevR_2012","pctdevR_2013","pctdevR_2014","pctdevR_2015","pctdevR_2016","pctdevR_2017","Trend_2007to2011_pctdevRperyr","Trend_2008to2012_pctdevRperyr","Trend_2009to2013_pctdevRperyr","Trend_2010to2014_pctdevRperyr","Trend_2011to2015_pctdevRperyr","Trend_2012to2016_pctdevRperyr","Trend_2013to2017_pctdevRperyr","pole","rgn_typ","rgn_nam"
224,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez","Chile"
266,149,128.666666666667,155.666666666667,60,152.666666666667,102.666666666667,126,35,76,57,55.6666666666667,172.590909090909,0.863313141954174,0.745500833991748,0.901940128171363,0.347642875954701,0.884557984373628,0.594855587744711,0.730050039504872,0.202791677640242,0.440347642875955,0.330260732156966,0.322535334913528,-0.0411633109619705,-0.0427461139896381,-0.0107066381156301,-0.127777777777731,-0.144759825327513,-0.137662337662357,-0.0941798941798936,"s","fao","Atlantic, Southwest"
267,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Atlantic, Southeast"
269,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","fao","Indian Ocean, Western"
270,0,0,0,0,0,0,0,0,0,0,0,1.63636363636364,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"s","fao","Indian Ocean, Eastern"
276,191,192,284.666666666667,129.333333333333,139,50,144.666666666667,184.333333333333,168.666666666667,135,82.6666666666667,110.772727272727,1.7242511284366,1.73327862125564,2.56982628915333,1.16755573792915,1.25482150184653,0.45137464095199,1.30597729448776,1.66406784297634,1.52263712214471,1.21871153057037,0.74627273970729,-0.0872600349040335,-0.223784722222228,-0.126229508196722,0.0894329896907066,0.139328537170269,0.387999999999989,-0.119815668202769,"s","fao","Pacific, Southwest"
277,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"s","fao","Pacific, Southeast"
248100,1838,1720,1727.66666666667,1713,1798.66666666667,1733.66666666667,1833,1864.33333333333,2025.66666666667,2196.66666666667,2137.66666666667,1931.04545454545,0.951816020525857,0.890709224866417,0.894679440403612,0.887084245462891,0.931447088639377,0.897786565606635,0.949226749523339,0.965452847805789,1.04899999215372,1.13755306043986,1.10699966261014,-0.00466086325716213,0.00571705426356607,0.0133899286127728,0.0196730881494439,0.0325055596738333,0.0645260526821851,0.0513729769048927,"s","eez-ccamlr","Antarctica"
248200,2059.66666666667,2061.66666666667,1842,1927.66666666667,1844.66666666667,1988.33333333333,2180,2209.66666666667,2312.33333333333,2293.33333333333,2162,2085.27272727273,0.987720521986805,0.988679629145232,0.883337692911326,0.924419449530619,0.884616502455896,0.953512366669573,1.0454268026855,1.05965355886883,1.10888772633476,1.0997762083297,1.03679483825966,-0.0273830716944522,-0.00698464025869009,0.0399927614911337,0.0466539858205027,0.0627032887603913,0.0373344509639591,0.00218654434250752,"s","eez-ccamlr","Antarctica"
248300,0.333333333333333,0.333333333333333,0.333333333333333,0,5,5,5,0,0,0,0,12.8636363636364,0.0259128386336867,0.0259128386336867,0.0259128386336867,0,0.3886925795053,0.3886925795053,0.3886925795053,0,0,0,0,2.70000000000048,4.2000000000001,4.30000000000008,Inf,-0.300000000000007,-0.300000000000035,-0.2,"s","eez-ccamlr","Antarctica"
248400,254.333333333333,266,246.666666666667,318.666666666667,234.333333333333,238.333333333333,164.333333333333,191.666666666667,230.666666666667,291.333333333333,260.333333333333,208.818181818182,1.21796546219707,1.27383543752721,1.18125090698012,1.52604846901756,1.12218836163111,1.1413437817443,0.786968509650269,0.917863880423741,1.10462922652735,1.39515309824409,1.24669859236686,0.00498034076015622,-0.0254385964912287,-0.0993243243243276,-0.101673640167359,-0.0230440967283073,0.0723076923077132,0.177484787018258,"s","eez-ccamlr","Antarctica"
248500,2311.33333333333,2278.33333333333,2097.66666666667,2403.33333333333,2212.33333333333,2266,2045,1946,1653,2086.33333333333,2453.66666666667,2592.31818181818,0.891608657279959,0.878878738463876,0.809185647571788,0.927098127918734,0.853418900831711,0.874121092037664,0.788869211481475,0.750679455033228,0.637653206151041,0.804813756261215,0.946514468739224,-0.00315835015863805,0.00395025603511359,-0.011568409343716,-0.0450208044382766,-0.0650293807443137,-0.0331568108267145,0.0468296658516723,"s","eez-ccamlr","Antarctica"
248600,9496.66666666667,9305.33333333333,9812,10378.6666666667,9445,9581.66666666667,8989.33333333333,9572,9471,10019,10079.6666666667,9425.40909090909,1.00756015734387,0.987260419530058,1.04101582280007,1.10113699750995,1.0020785208262,1.01657833355035,0.953734023280076,1.01555273704059,1.00483702178348,1.06297773426762,1.06941423650127,0.0102141102141115,0.00199527152887201,-0.0248912895773888,-0.0199351233299073,0.000448208928886675,0.0141555053052741,0.0292309403737767,"s","eez-ccamlr","Antarctica"
258410,7316.66666666667,7235.33333333333,6815.66666666667,7197.33333333333,7510,7755,7700.66666666667,7229.66666666667,7189,7053,7327.66666666667,7564.90909090909,0.967185008932792,0.956433612933721,0.900958172102451,0.95141041972104,0.992741605979763,1.02512798327205,1.01794569823988,0.955684540261655,0.950308842262119,0.932331098132526,0.968639091178568,0.00476537585421601,0.0239611167419154,0.0341517092972078,0.00354761022601076,-0.0155437194851314,-0.0247023425746861,-0.011981646610683,"s","eez-ccamlr","Antarctica"
258420,3669,3544,3648.66666666667,3233,3466.33333333333,3296.66666666667,3406.66666666667,3296.33333333333,3477,3766.33333333333,3681.33333333333,3534.90909090909,1.03793334019134,1.00257175187738,1.03218118849227,0.914592120152248,0.980600418338305,0.932602955800158,0.963721153516442,0.932508658231321,0.983617940541097,1.06546823029181,1.04142235023832,-0.0195239393113494,-0.0191027088036122,-0.0115201900237528,0.00207237859573258,0.000605827483412061,0.0306268958544029,0.0299217221135036,"s","eez-ccamlr","Antarctica"
258431,909,903.333333333333,808,863.666666666667,830,911,871.666666666667,1069,1077.33333333333,971,708.666666666667,871.681818181818,1.04281170151744,1.03631085849368,0.926943734682171,0.990804957327354,0.952182301715597,1.0451061167023,0.999982618066781,1.22636491630599,1.23592497957623,1.11393857224801,0.812987780500947,-0.0217455078841239,0.00413284132841384,0.0216171617161719,0.0523736009262767,0.0786345381526118,0.0357482619831726,-0.0486424474187403,"s","eez-ccamlr","Antarctica"
258432,1640.33333333333,1676.33333333333,1712,1817.33333333333,1808.33333333333,1756.33333333333,1576,1640.33333333333,1643.33333333333,1631,1518.66666666667,1648.45454545455,0.995073438849979,1.01691207558962,1.03854850272983,1.10244673615324,1.09698707696833,1.0654423794555,0.956046986157834,0.995073438849979,0.996893325244949,0.989411570065626,0.921266935053953,0.0290794553952485,0.0152913103996819,-0.01945093457944,-0.0322633895818017,-0.0246635944700463,-0.0104384133611679,-0.00786802030456896,"s","eez-ccamlr","Antarctica"
258441,808,821,811.666666666667,1083.66666666667,1079,1102,965.333333333333,1006,897,726.666666666667,712.333333333333,799.318181818182,1.01086152971282,1.0271253909582,1.01544877262819,1.35573879253151,1.34990048336651,1.37867500710833,1.20769595299024,1.25857264714245,1.12220642593119,0.909108141408397,0.891176191830158,0.0995874587458898,0.101015022330493,0.0401232032854203,-0.024823131344199,-0.0426320667284531,-0.0743194192377584,-0.0813535911602229,"s","eez-ccamlr","Antarctica"
258442,959.666666666667,968.333333333333,947.666666666667,1145.33333333333,1115.66666666667,1115.66666666667,1067.33333333333,1154,1163.66666666667,952,804.666666666667,972.818181818182,0.98648101423543,0.995389838955861,0.974145718468679,1.17733545151543,1.14683985920319,1.14683985920319,1.09715602903155,1.18624427623587,1.19618104227019,0.978600130828894,0.827150110581566,0.0509551927752771,0.0477796901893295,0.0221245163559616,-0.00270663562281782,0.0120406334030478,-0.0207051090528867,-0.0681449094316072,"s","eez-ccamlr","Antarctica"
258510,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258520,11.6666666666667,11.6666666666667,3.33333333333333,0,0,0,4,8.66666666666667,8.66666666666667,4.66666666666667,0,7.40909090909091,1.57464212678937,1.57464212678937,0.449897750511247,0,0,0,0.539877300613497,1.16973415132924,1.16973415132924,0.629856850715746,0,-0.300000000000039,-0.22857142857143,0.040000000000006,Inf,Inf,Inf,-0.300000000000012,"s","eez-ccamlr","Antarctica"
258600,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
258700,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s","eez-ccamlr","Antarctica"
288100,5895,5749.33333333333,5978.33333333333,5845.66666666667,5790.33333333333,5686.66666666667,5682.33333333333,5552.33333333333,5637.33333333333,5539.66666666667,5797,5788.95454545455,1.01831858476566,0.993155722365738,1.03271381497156,1.00979660848376,1.00023817562704,0.982330509250898,0.981581957280191,0.959125398158981,0.973808532969003,0.956937323167684,1.00138979404352,-0.00191687871077191,-0.00544990723562185,-0.0125620295511571,-0.0118834464275522,-0.00760462840366133,-0.00596131301289637,0.00381298762245588,"s","eez-ccamlr","Antarctica"
288200,9761.33333333333,9820.66666666667,10137.3333333333,10068.3333333333,10416.6666666667,9921.33333333333,9800.33333333333,9061.66666666667,9786.66666666667,10074.3333333333,9708.66666666667,9509.63636363636,1.02646757037519,1.03270685556596,1.06600641135945,1.05875061341287,1.0953801247857,1.04329260909189,1.03056867356238,0.952893078153579,1.02913153483866,1.05938155236475,1.02092932846427,0.0159643491326343,0.00489444029597444,-0.00809877679863237,-0.0261181923522561,-0.0203488000000002,0.00294651256551716,0.00846229720077584,"s","eez-ccamlr","Antarctica"
288300,3537,3746.66666666667,4162.66666666667,4152,4093.66666666667,3964.66666666667,3852.33333333333,4123.66666666667,3904,4064.33333333333,3763.66666666667,3873.09090909091,0.913224110412168,0.967358307514161,1.07476606265452,1.07201201765092,1.05695083403749,1.02364410227522,0.994640565831064,1.06469658561011,1.00798047131725,1.0493772102776,0.971747566738647,0.0429365752521003,0.00979537366548001,-0.019410634208841,-0.0071772639691715,-0.00538229785848044,0.006330923154533,-0.0061434628363767,"s","eez-ccamlr","Antarctica"
